,nLastTradedPrice
56756,1207.09572036
56757,1207.0957842
56758,1207.0957842
56759,1207.0957842
56760,1207.09574529
56761,1207.09574529
56762,1207.09574529
56763,1207.09574529
56764,1207.09574529
56765,1207.09574529
56766,1207.09574529
56767,1207.09790948
56768,1207.09790948
56769,1207.0975075
56770,1207.09790948
56771,1207.09790948
56772,1207.09790948
56773,1207.09790332
56774,1207.09790332
56775,1207.09790332
56776,1207.09785956
56777,1207.09791205
56778,1207.09583521
56779,1207.09583344
56780,1207.0962346
56781,1207.0962346
56782,1207.0962346
56783,1207.09583344
56784,1207.09355753
56785,1207.09355753
56786,1207.09355753
56787,1207.0935481
56788,1207.09549091
56789,1207.09555479
56790,1207.09561822
56791,1207.09565876
56792,1207.0935804
56793,1207.0935804
56794,1207.09342511
56795,1207.09342511
56796,1207.09159032
56797,1207.09169259
56798,1207.09169259
56799,1207.09169259
56800,1207.09162764
56801,1207.08819915
56802,1207.08819915
56803,1207.08819915
56804,1207.08994135
56805,1207.08992296
56806,1207.0880742
56807,1207.08798791
56808,1207.08798791
56809,1207.08798791
56810,1207.08798179
56811,1207.08798179
56812,1207.08798179
56813,1207.0882254
56814,1207.0882254
56815,1207.0882254
56816,1207.08825343
56817,1207.08825343
56818,1207.08824114
56819,1207.08824114
56820,1207.08829699
56821,1207.08829699
56822,1207.08820373
56823,1207.09033715
56824,1207.09026261
56825,1207.09024601
56826,1207.09024601
56827,1207.09027071
56828,1207.09027071
56829,1207.09027071
56830,1207.09027071
56831,1207.09032425
56832,1207.09032425
56833,1207.09030796
56834,1207.08813714
56835,1207.09030796
56836,1207.08813714
56837,1207.08857664
56838,1207.08845448
56839,1207.08845448
56840,1207.08844865
56841,1207.08862484
56842,1207.08862484
56843,1207.08862484
56844,1207.08871755
56845,1207.08828562
56846,1207.08593751
56847,1207.08571151
56848,1207.08513298
56849,1207.08513298
56850,1207.08663206
56851,1207.08166732
56852,1207.08172316
56853,1207.06670559
56854,1207.0735161
56855,1207.06698795
56856,1207.06685241
56857,1207.06154568
56858,1207.06154568
56859,1207.06154568
56860,1207.06674345
56861,1207.05984998
56862,1207.05984998
56863,1207.05984998
56864,1207.05984998
56865,1207.05984998
56866,1207.05984998
56867,1207.06006994
56868,1207.06012411
56869,1207.05933799
56870,1207.05920256
56871,1207.04881363
56872,1207.04881363
56873,1207.04881363
56874,1207.04881363
56875,1207.04351093
56876,1207.04351093
56877,1207.04351093
56878,1207.04351093
56879,1207.04337364
56880,1207.03820312
56881,1207.03834692
56882,1207.03834692
56883,1207.03851284
56884,1207.03834692
56885,1207.03832831
56886,1207.0639685
56887,1207.05355279
56888,1207.05169416
56889,1207.05169416
56890,1207.05169416
56891,1207.05000782
56892,1207.04248617
56893,1207.04055048
56894,1207.04043563
56895,1207.04039226
56896,1207.04034537
56897,1207.04049887
56898,1207.03172857
56899,1207.03165155
56900,1207.03160724
56901,1207.0317324
56902,1207.05139833
56903,1207.05154414
56904,1207.04230877
56905,1207.04215256
56906,1207.04206595
56907,1207.03864463
56908,1207.02991112
56909,1207.03864463
56910,1207.0298701
56911,1207.02982556
56912,1207.02975002
56913,1207.02981979
56914,1207.01497307
56915,1207.02136189
56916,1207.01497307
56917,1207.0150346
56918,1207.0150171
56919,1207.01506373
56920,1207.01500751
56921,1207.01506568
56922,1207.04026931
56923,1207.0150285
56924,1207.0150285
56925,1207.01502688
56926,1207.01633508
56927,1207.01616119
56928,1207.01676327
56929,1207.05588238
56930,1207.05599183
56931,1207.04891648
56932,1207.04891648
56933,1207.04552488
56934,1207.04562713
56935,1207.04060294
56936,1207.03858343
56937,1207.03858343
56938,1207.03858343
56939,1207.03526513
56940,1207.03506792
56941,1207.03521953
56942,1207.03511346
56943,1207.03480867
56944,1207.03480867
56945,1207.03167631
56946,1207.02973074
56947,1207.02973074
56948,1207.02973074
56949,1207.0265889
56950,1207.02680531
56951,1207.0246528
56952,1207.0246528
56953,1207.0246528
56954,1207.0246528
56955,1207.02306351
56956,1207.02306351
56957,1207.02306351
56958,1207.02153858
56959,1207.01975492
56960,1207.02139091
56961,1207.02310919
56962,1207.02133687
56963,1207.02133687
56964,1207.02133687
56965,1207.02112003
56966,1207.02112193
56967,1207.01964319
56968,1207.01964454
56969,1207.01964454
56970,1207.01953504
56971,1207.01945032
56972,1207.01924641
56973,1207.01924641
56974,1207.01722217
56975,1207.01474534
56976,1207.01474101
56977,1207.01726317
56978,1207.01471193
56979,1207.01471193
56980,1207.01401334
56981,1207.00279565
56982,1207.01544999
56983,1207.00279565
56984,1207.00279565
56985,1207.0028605
56986,1207.00291572
56987,1206.9978648
56988,1206.9978648
56989,1206.9978648
56990,1206.99780814
56991,1206.99362023
56992,1206.99362023
56993,1206.99362944
56994,1206.98998042
56995,1206.97981381
56996,1206.97981381
56997,1206.97976908
56998,1206.97811151
56999,1206.97806709
57000,1206.97812922
57001,1206.97780501
57002,1206.98518614
57003,1206.98579882
57004,1206.98579882
57005,1206.9857821
57006,1206.9857821
57007,1206.9857821
57008,1206.98589255
57009,1206.98577628
57010,1206.9573285
57011,1206.96394267
57012,1206.96983174
57013,1206.96994983
57014,1206.96304778
57015,1206.95662529
57016,1206.95563506
57017,1206.95679663
57018,1206.95738931
57019,1206.95672845
57020,1206.95712446
57021,1206.95650459
57022,1206.95689397
57023,1206.95665589
57024,1206.95665589
57025,1206.96167001
57026,1206.96274924
57027,1206.95944279
57028,1206.95851956
57029,1206.95491923
57030,1206.95844837
57031,1206.95382448
57032,1206.96222006
57033,1206.95882882
57034,1206.96155433
57035,1206.97023349
57036,1206.97213705
57037,1206.97200108
57038,1206.96649352
57039,1206.96208552
57040,1206.96331026
57041,1206.96373791
57042,1206.96373791
57043,1206.96373791
57044,1206.97156907
57045,1206.97058682
57046,1206.96216015
57047,1206.97058682
57048,1206.97058682
57049,1206.96246736
57050,1206.96246736
57051,1206.96252639
57052,1206.96248427
57053,1206.96248256
57054,1206.96180494
57055,1206.96164901
57056,1206.96248871
57057,1206.96180494
57058,1206.96161634
57059,1206.96180494
57060,1206.96161634
57061,1206.96151407
57062,1206.96151234
57063,1206.96132752
57064,1206.96132752
57065,1206.96169784
57066,1206.96047533
57067,1206.95368162
57068,1206.95101027
57069,1206.95016169
57070,1206.95016491
57071,1206.95016812
57072,1206.95016812
57073,1206.95016812
57074,1206.95078753
57075,1206.93993533
57076,1206.95169909
57077,1206.9521233
57078,1206.952124
57079,1206.952124
57080,1206.9514315
57081,1206.9515401
57082,1206.9515401
57083,1206.94976208
57084,1206.94976512
57085,1206.94974547
57086,1206.94974547
57087,1206.94974547
57088,1206.94979101
57089,1206.96705605
57090,1206.96763818
57091,1206.96734709
57092,1206.96734709
57093,1206.96676507
57094,1206.96733536
57095,1206.96733536
57096,1206.96728808
57097,1206.96774846
57098,1206.96546496
57099,1206.95174999
57100,1206.96546496
57101,1206.96546496
57102,1206.96546496
57103,1206.96566388
57104,1206.96562804
57105,1206.96538848
57106,1206.96519564
57107,1206.97012053
57108,1206.96692748
57109,1206.96692748
57110,1206.96720064
57111,1206.96720064
57112,1206.96691055
57113,1206.96320418
57114,1206.96527375
57115,1206.96373274
57116,1206.96373274
57117,1206.96381384
57118,1206.96251538
57119,1206.96052656
57120,1206.96052656
57121,1206.96051607
57122,1206.96095335
57123,1206.9609202
57124,1206.9609202
57125,1206.96378888
57126,1206.96378888
57127,1206.97302734
57128,1206.97344684
57129,1206.97344684
57130,1206.97353984
57131,1206.97327386
57132,1206.97327386
57133,1206.97486114
57134,1206.97522156
57135,1206.97522156
57136,1206.97493069
57137,1206.97537623
57138,1206.97341563
57139,1206.97341563
57140,1206.97341563
57141,1206.96967702
57142,1206.96964902
57143,1206.96964902
57144,1206.9733251
57145,1206.97169213
57146,1206.9717069
57147,1206.97160832
57148,1206.97129548
57149,1206.97160832
57150,1206.97164251
57151,1206.97141566
57152,1206.97141566
57153,1206.97129548
57154,1206.97163354
57155,1206.9716318
57156,1206.97217785
57157,1206.97085439
57158,1206.97085439
57159,1206.97041921
57160,1206.97002741
57161,1206.96218802
57162,1206.96905334
57163,1206.96914566
57164,1206.96914566
57165,1206.96918774
57166,1206.97254358
57167,1206.96749176
57168,1206.96749176
57169,1206.96749176
57170,1206.96749176
57171,1206.9727888
57172,1206.97088372
57173,1206.97088372
57174,1206.97088372
57175,1206.97085034
57176,1206.97085034
57177,1206.97262717
57178,1206.96915436
57179,1206.96915436
57180,1206.96716509
57181,1206.96716509
57182,1206.96716509
57183,1206.96715984
57184,1206.96572104
57185,1206.96568474
57186,1206.96567948
57187,1206.96715453
57188,1206.96401075
57189,1206.96401075
57190,1206.96406575
57191,1206.96406575
57192,1206.96411631
57193,1206.96397208
57194,1206.96023404
57195,1206.96023404
57196,1206.96149321
57197,1206.96149321
57198,1206.96149321
57199,1206.9617817
57200,1206.95859774
57201,1206.95859774
57202,1206.95668128
57203,1206.95668128
57204,1206.95668128
57205,1206.96151598
57206,1206.95330796
57207,1206.94864276
57208,1206.95188614
57209,1206.94855396
57210,1206.95024995
57211,1206.97052104
57212,1206.96360086
57213,1206.96360086
57214,1206.96360086
57215,1206.96370186
57216,1206.96370186
57217,1206.97062254
57218,1206.96367417
57219,1206.96367417
57220,1206.9635811
57221,1206.9635811
57222,1206.9635811
57223,1206.96377994
57224,1206.96382612
57225,1206.96382612
57226,1206.96382612
57227,1206.96382612
57228,1206.96382612
57229,1206.96519349
57230,1206.96510742
57231,1206.96510742
57232,1206.95873827
57233,1206.95873827
57234,1206.95873827
57235,1206.95881166
57236,1206.95880893
57237,1206.95876312
57238,1206.95876312
57239,1206.95867842
57240,1206.95867842
57241,1206.95526802
57242,1206.95359056
57243,1206.95359056
57244,1206.95357322
57245,1206.95341656
57246,1206.95341656
57247,1206.95175788
57248,1206.95175788
57249,1206.95175788
57250,1206.95434712
57251,1206.95432817
57252,1206.94605991
57253,1206.94604128
57254,1206.94604128
57255,1206.94604128
57256,1206.9460506
57257,1206.94588873
57258,1206.94415544
57259,1206.93931196
57260,1206.93922925
57261,1206.93931196
57262,1206.93957841
57263,1206.93957841
57264,1206.94294433
57265,1206.94146278
57266,1206.94144604
57267,1206.94144956
57268,1206.94158565
57269,1206.9461847
57270,1206.94636812
57271,1206.94623414
57272,1206.94622514
57273,1206.94622514
57274,1206.94622514
57275,1206.94613461
57276,1206.94649134
57277,1206.94649134
57278,1206.94649134
57279,1206.9465245
57280,1206.94651576
57281,1206.94647197
57282,1206.94647197
57283,1206.94651967
57284,1206.94654219
57285,1206.85923806
57286,1206.85924862
57287,1206.85922349
57288,1206.94640822
57289,1206.94639931
57290,1206.94632832
57291,1206.94641574
57292,1206.94641574
57293,1206.94641574
57294,1206.94632572
57295,1206.94606888
57296,1206.94589151
57297,1206.94616745
57298,1206.94616745
57299,1206.94632498
57300,1206.94632498
57301,1206.94631592
57302,1206.94628867
57303,1206.94604915
57304,1206.94604915
57305,1206.85871806
57306,1206.85871806
57307,1206.85871806
57308,1206.85381352
57309,1206.85381352
57310,1206.86049129
57311,1206.85873923
57312,1206.85886141
57313,1206.85883698
57314,1206.87230262
57315,1206.87236717
57316,1206.87026431
57317,1206.87026431
57318,1206.86900819
57319,1206.86900819
57320,1206.86852148
57321,1206.86729961
57322,1206.86729961
57323,1206.86729961
57324,1206.94990564
57325,1206.94952591
57326,1206.94953503
57327,1206.94953977
57328,1206.95105155
57329,1206.94961672
57330,1206.94760899
57331,1206.94760899
57332,1206.94760899
57333,1206.94760899
57334,1206.94760899
57335,1206.94595435
57336,1206.94797954
57337,1206.94595435
57338,1206.94595435
57339,1206.94628352
57340,1206.94628352
57341,1206.94621138
57342,1206.94608845
57343,1206.94763692
57344,1206.94765549
57345,1206.94767241
57346,1206.94805613
57347,1206.94763023
57348,1206.94761159
57349,1206.94763023
57350,1206.94765032
57351,1206.94765032
57352,1206.94765032
57353,1206.94765032
57354,1206.94764233
57355,1206.94764233
57356,1206.94768816
57357,1206.94768816
57358,1206.94768816
57359,1206.94775443
57360,1206.95768249
57361,1206.95728061
57362,1206.95712818
57363,1206.95738298
57364,1206.95695501
57365,1206.95737464
57366,1206.95736629
57367,1206.95719743
57368,1206.95719743
57369,1206.95699344
57370,1206.95696027
57371,1206.9569552
57372,1206.9569552
57373,1206.95686874
57374,1206.95689849
57375,1206.95460074
57376,1206.95503591
57377,1206.95503591
57378,1206.95513038
57379,1206.95513038
57380,1206.95513038
57381,1206.95512151
57382,1206.95512151
57383,1206.9550582
57384,1206.95331783
57385,1206.95329145
57386,1206.95329145
57387,1206.95329145
57388,1206.95329145
57389,1206.94948987
57390,1206.94948987
57391,1206.94993494
57392,1206.94992034
57393,1206.94993398
57394,1206.94988976
57395,1206.9501086
57396,1206.94764682
57397,1206.94764682
57398,1206.94631477
57399,1206.94419906
57400,1206.94418972
57401,1206.94418972
57402,1206.94452913
57403,1206.94452913
57404,1206.94452913
57405,1206.94452913
57406,1206.94452913
57407,1206.9428189
57408,1206.9428189
57409,1206.94282412
57410,1206.94267873
57411,1206.94418972
57412,1206.9428151
57413,1206.9428151
57414,1206.9428151
57415,1206.9428151
57416,1206.94419906
57417,1206.94277893
57418,1206.94281249
57419,1206.94281249
57420,1206.94423296
57421,1206.94431015
57422,1206.84300765
57423,1206.8429179
57424,1206.84293074
57425,1206.8429179
57426,1206.8429179
57427,1206.84664129
57428,1206.84664129
57429,1206.94444364
57430,1206.94419024
57431,1206.94419024
57432,1206.94659507
57433,1206.94659507
57434,1206.9466041
57435,1206.94615687
57436,1206.9482912
57437,1206.96531013
57438,1206.96833694
57439,1206.96778078
57440,1206.96837018
57441,1206.96807545
57442,1206.96866497
57443,1206.96866497
57444,1206.96866497
57445,1206.96757634
57446,1206.97167935
57447,1206.97167935
57448,1206.97224083
57449,1206.97228493
57450,1206.9718833
57451,1206.9718833
57452,1206.9718782
57453,1206.9718782
57454,1206.9718782
57455,1206.9718782
57456,1206.97040221
57457,1206.97039288
57458,1206.97052865
57459,1206.97070455
57460,1206.96936762
57461,1206.96936762
57462,1206.96754355
57463,1206.96744578
57464,1206.96744578
57465,1206.96564518
57466,1206.96564518
57467,1206.96363808
57468,1206.96363808
57469,1206.96368449
57470,1206.96369374
57471,1206.96400301
57472,1206.96335396
57473,1206.96342074
57474,1206.96338502
57475,1206.9498269
57476,1206.9498269
57477,1206.94983566
57478,1206.94983569
57479,1206.94983569
57480,1206.94983566
57481,1206.95168814
57482,1206.9516189
57483,1206.95158227
57484,1206.88037987
57485,1206.88037987
57486,1206.88197187
57487,1206.88197187
57488,1206.87782891
57489,1206.96377258
57490,1206.88790983
57491,1206.88790983
57492,1206.88790983
57493,1206.97043396
57494,1206.97043396
57495,1206.89712838
57496,1206.89712838
57497,1206.89712838
57498,1206.89539282
57499,1206.89534906
57500,1206.89534906
57501,1206.8954186
57502,1206.89566243
57503,1206.89378461
57504,1206.89493776
57505,1206.89493776
57506,1206.89493776
57507,1206.96557163
57508,1206.96557163
57509,1206.96557163
57510,1206.96526177
57511,1206.96377743
57512,1206.96192596
57513,1206.96192596
57514,1206.96194382
57515,1206.96223474
57516,1206.96223474
57517,1206.96223474
57518,1206.96191672
57519,1206.96045803
57520,1206.96051192
57521,1206.96051192
57522,1206.96051192
57523,1206.9611544
57524,1206.9611544
57525,1206.96044269
57526,1206.96044269
57527,1206.96044269
57528,1206.96044269
57529,1206.96044269
57530,1206.96044269
57531,1206.891235
57532,1206.891235
57533,1206.88954362
57534,1206.88954362
57535,1206.88954362
57536,1206.88954362
57537,1206.95843843
57538,1206.95843843
57539,1206.95853363
57540,1206.95682839
57541,1206.9569025
57542,1206.95689704
57543,1206.88871781
57544,1206.88532258
57545,1206.88644589
57546,1206.88649066
57547,1206.88649066
57548,1206.88649066
57549,1206.88649066
57550,1206.88649066
57551,1206.88649066
57552,1206.88651526
57553,1206.95331291
57554,1206.95336846
57555,1206.95336846
57556,1206.95336846
57557,1206.95335922
57558,1206.95329432
57559,1206.9515611
57560,1206.94989313
57561,1206.94989313
57562,1206.94989313
57563,1206.94989313
57564,1206.94986588
57565,1206.95178227
57566,1206.95178227
57567,1206.95178227
57568,1206.95178227
57569,1206.95561999
57570,1206.95561999
57571,1206.9707984
57572,1206.95521136
57573,1206.95524265
57574,1206.95524265
57575,1206.95524265
57576,1206.95511076
57577,1206.95507296
57578,1206.95493126
57579,1206.95493126
57580,1206.95698493
57581,1206.97048958
57582,1206.96877544
57583,1206.96877544
57584,1206.96877544
57585,1206.9689281
57586,1206.9705511
57587,1206.9689281
57588,1206.9689281
57589,1206.96888256
57590,1206.96888256
57591,1206.97376735
57592,1206.97061498
57593,1206.97057853
57594,1206.97057853
57595,1206.97071007
57596,1206.97071007
57597,1206.97071007
57598,1206.97046257
57599,1206.96538401
57600,1206.96538401
57601,1206.96538401
57602,1206.96538401
57603,1206.96389898
57604,1206.89824698
57605,1206.89824698
57606,1206.89824698
57607,1206.89824698
57608,1206.96514375
57609,1206.89643844
57610,1206.89509685
57611,1206.89509685
57612,1206.89509685
57613,1206.89509685
57614,1206.89509685
57615,1206.8951642
57616,1206.89909321
57617,1206.89391111
57618,1206.89386682
57619,1206.89386682
57620,1206.89386682
57621,1206.89386682
57622,1206.89038739
57623,1206.88882308
57624,1206.95328196
57625,1206.95328196
57626,1206.955114
57627,1206.95879659
57628,1206.95559842
57629,1206.95559842
57630,1206.95559842
57631,1206.89039904
57632,1206.89387814
57633,1206.97308153
57634,1206.89023286
57635,1206.89023286
57636,1206.89023286
57637,1206.88680289
57638,1206.88680289
57639,1206.88680289
57640,1206.88565576
57641,1206.9501817
57642,1206.9501817
57643,1206.8861229
57644,1206.8861229
57645,1206.8861229
57646,1206.95004398
57647,1206.95004398
57648,1206.94995183
57649,1206.94992401
57650,1206.94990541
57651,1206.94990541
57652,1206.94990541
57653,1206.88541527
57654,1206.88690596
57655,1206.88690596
57656,1206.88690596
57657,1206.88691131
57658,1206.88691131
57659,1206.88691131
57660,1206.88691131
57661,1206.88691131
57662,1206.88691131
57663,1206.88799773
57664,1206.95001066
57665,1206.95001066
57666,1206.94987674
57667,1206.94987674
57668,1206.94990471
57669,1206.95166563
57670,1206.95166563
57671,1206.95192042
57672,1206.95183116
57673,1206.89374593
57674,1206.89686898
57675,1206.89826046
57676,1206.89826046
57677,1206.89813455
57678,1206.89813455
57679,1206.89813455
57680,1206.89826046
57681,1206.89826381
57682,1206.89826381
57683,1206.89814543
57684,1206.89814543
57685,1206.89826381
57686,1206.89817055
57687,1206.89650247
57688,1206.90199739
57689,1206.90199739
57690,1206.90210663
57691,1206.90210663
57692,1206.90210663
57693,1206.90204817
57694,1206.90042245
57695,1206.90075622
57696,1206.90075622
57697,1206.90075622
57698,1206.90075622
57699,1206.90741215
57700,1206.9040201
57701,1206.9040201
57702,1206.9040201
57703,1206.9040201
57704,1206.9040201
57705,1206.9040201
57706,1206.90448764
57707,1206.90448764
57708,1206.90881255
57709,1206.96683091
57710,1206.96683091
57711,1206.96545569
57712,1206.96545569
57713,1206.92354102
57714,1206.9247868
57715,1206.9247868
57716,1206.96553965
57717,1206.96553965
57718,1206.96353324
57719,1206.96353324
57720,1206.96353324
57721,1206.96353324
57722,1206.96214766
57723,1206.96221027
57724,1206.96221027
57725,1206.96201201
57726,1206.96038863
57727,1206.95844538
57728,1206.95844538
57729,1206.97728975
57730,1206.97728975
57731,1206.97717492
57732,1206.97717492
57733,1206.97710858
57734,1206.98173242
57735,1206.98173242
57736,1206.97377717
57737,1206.97377717
57738,1206.97377717
57739,1206.97377717
57740,1206.97237548
57741,1206.97237548
57742,1206.97377717
57743,1206.97078065
57744,1206.97069306
57745,1206.97078065
57746,1206.97078867
57747,1206.97067082
57748,1206.97388772
57749,1206.97077064
57750,1206.97066821
57751,1206.97066821
57752,1206.97251702
57753,1206.96897223
57754,1206.96897223
57755,1206.968945
57756,1206.96545833
57757,1206.96397891
57758,1207.00821527
57759,1207.0159062
57760,1206.99070798
57761,1206.99070798
57762,1206.98915389
57763,1206.98915389
57764,1206.98915389
57765,1206.98915389
57766,1206.98915389
57767,1206.98730118
57768,1206.98730118
57769,1206.98579065
57770,1206.98579065
57771,1206.9889074
57772,1206.98551561
57773,1206.98558741
57774,1206.98558741
57775,1206.98035557
57776,1206.98035557
57777,1206.98035557
57778,1206.98035557
57779,1206.9807724
57780,1206.9807724
57781,1206.9806591
57782,1206.9806591
57783,1206.97988496
57784,1206.97988496
57785,1206.97645729
57786,1206.97645729
57787,1206.97648409
57788,1206.9763039
57789,1206.97605493
57790,1206.97486437
57791,1206.9754192
57792,1206.9754192
57793,1206.97542714
57794,1206.97542714
57795,1206.97162601
57796,1206.9715946
57797,1206.9715946
57798,1206.9720043
57799,1206.96991728
57800,1206.96994511
57801,1206.96994511
57802,1206.9694727
57803,1206.96819307
57804,1206.9680909
57805,1206.9663332
57806,1206.9663597
57807,1206.9663597
57808,1206.9663597
57809,1206.96595366
57810,1206.96463722
57811,1206.96463722
57812,1206.96463722
57813,1206.96434038
57814,1206.96469893
57815,1206.9628969
57816,1206.96292353
57817,1206.96292353
57818,1206.96292353
57819,1206.96230497
57820,1206.95914157
57821,1206.95920453
57822,1206.95561325
57823,1206.95561325
57824,1206.95888529
57825,1206.95574059
57826,1206.95574059
57827,1206.95580361
57828,1206.95560402
57829,1206.95560402
57830,1206.95529199
57831,1206.95389901
57832,1206.9538647
57833,1206.95390981
57834,1206.95359864
57835,1206.95207015
57836,1206.95207015
57837,1206.95207015
57838,1206.95207015
57839,1206.95353712
57840,1206.95203389
57841,1206.95203389
57842,1206.95192631
57843,1206.95192631
57844,1206.95192631
57845,1206.95342869
57846,1206.95342869
57847,1206.95192631
57848,1206.95192631
57849,1206.95183464
57850,1206.95183464
57851,1206.94994847
57852,1206.94994847
57853,1206.94828933
57854,1206.94828933
57855,1206.94828933
57856,1206.9459794
57857,1206.9459794
57858,1206.9459794
57859,1206.9459794
57860,1206.94756385
57861,1206.94420924
57862,1206.94420924
57863,1206.94426577
57864,1206.94420924
57865,1206.94420924
57866,1206.94802496
57867,1206.93534716
57868,1206.93534716
57869,1206.93194534
57870,1206.93215721
57871,1206.93047567
57872,1206.93046512
57873,1206.93083324
57874,1206.93082241
57875,1206.93082241
57876,1206.93087649
57877,1206.93082241
57878,1206.93082241
57879,1206.9322457
57880,1206.9322457
57881,1206.93219215
57882,1206.94621389
57883,1206.95303497
57884,1206.94046251
57885,1206.97314274
57886,1206.97314274
57887,1206.96171496
57888,1206.96171496
57889,1206.96177376
57890,1206.97191456
57891,1206.97191456
57892,1206.97191456
57893,1206.97191456
57894,1206.97191456
57895,1206.97177488
57896,1206.97187585
57897,1206.97187585
57898,1206.97187585
57899,1206.97187585
57900,1206.97191117
57901,1206.97220185
57902,1206.97292881
57903,1206.97288343
57904,1206.97172047
57905,1206.96658691
57906,1206.96658691
57907,1206.96666879
57908,1206.96682844
57909,1206.96682844
57910,1206.96529608
57911,1206.96174054
57912,1206.96174054
57913,1206.96174054
57914,1206.96173668
57915,1206.96021746
57916,1206.96013429
57917,1206.96158295
57918,1206.96013429
57919,1206.96013429
57920,1206.96013429
57921,1206.96158649
57922,1206.96013925
57923,1206.96013429
57924,1206.96013429
57925,1206.96147858
57926,1206.960031
57927,1206.960031
57928,1206.96009433
57929,1206.96009433
57930,1206.95981054
57931,1206.95828952
57932,1206.95641862
57933,1206.95640933
57934,1206.95642791
57935,1206.95638138
57936,1206.9530267
57937,1206.9530267
57938,1206.95300811
57939,1206.95300811
57940,1206.94963479
57941,1206.94963479
57942,1206.9496162
57943,1206.94989128
57944,1206.95008153
57945,1206.9501193
57946,1206.94984365
57947,1206.94838827
57948,1206.94838827
57949,1206.94821073
57950,1206.94821073
57951,1206.94822353
57952,1206.94985628
57953,1206.94838394
57954,1206.94838394
57955,1206.94843677
57956,1206.94843677
57957,1206.94818749
57958,1206.94668799
57959,1206.94668799
57960,1206.94668799
57961,1206.94670011
57962,1206.9466845
57963,1206.94664462
57964,1206.94664462
57965,1206.94664462
57966,1206.94663563
57967,1206.94663563
57968,1206.94663563
57969,1206.94663563
57970,1206.94663563
57971,1206.94659703
57972,1206.94659703
57973,1206.94659703
57974,1206.94651517
57975,1206.94651237
57976,1206.94639867
57977,1206.94639867
57978,1206.94639867
57979,1206.94639867
57980,1206.94698057
57981,1206.94674724
57982,1206.94436104
57983,1206.94445301
57984,1206.94503747
57985,1206.94503747
57986,1206.94489066
57987,1206.94266507
57988,1206.9602831
57989,1206.96023574
57990,1206.94701687
57991,1206.94701687
57992,1206.94359871
57993,1206.94363315
57994,1206.94379988
57995,1206.94379066
57996,1206.94228958
57997,1206.94038823
57998,1206.94038823
57999,1206.94128889
58000,1206.94143548
58001,1206.94143548
58002,1206.94143548
58003,1206.94143548
58004,1206.94130827
58005,1206.942374
58006,1206.942374
58007,1206.942374
58008,1206.94290815
58009,1206.94344903
58010,1206.93890222
58011,1206.94944648
58012,1206.94944648
58013,1206.94973946
58014,1206.94973946
58015,1206.94973946
58016,1206.94973946
58017,1206.94973946
58018,1206.94987363
58019,1206.94963979
58020,1206.94963979
58021,1206.94944648
58022,1206.94787064
58023,1206.94787064
58024,1206.94212143
58025,1206.9421768
58026,1206.94421311
58027,1206.94406301
58028,1206.94245862
58029,1206.94066572
58030,1206.94084506
58031,1206.94084506
58032,1206.93924883
58033,1206.93863257
58034,1206.94010234
58035,1206.93850368
58036,1206.93854751
58037,1206.93854751
58038,1206.9384002
58039,1206.93949947
58040,1206.93949947
58041,1206.93949947
58042,1206.93986993
58043,1206.93986993
58044,1206.93857357
58045,1206.92930424
58046,1206.92931457
58047,1206.92930424
58048,1206.92930424
58049,1206.92930424
58050,1206.92904463
58051,1206.92904463
58052,1206.93110944
58053,1206.93110944
58054,1206.93110944
58055,1206.93212632
58056,1206.93199937
58057,1206.93382672
58058,1206.93397577
58059,1206.93283797
58060,1206.93283797
58061,1206.93283797
58062,1206.93283797
58063,1206.93283189
58064,1206.94250051
58065,1206.94250051
58066,1206.94249899
58067,1206.94249899
58068,1206.94249899
58069,1206.94249899
58070,1206.9427478
58071,1206.94282679
58072,1206.94282679
58073,1206.94282679
58074,1206.94282679
58075,1206.94282679
58076,1206.94282679
58077,1206.94271595
58078,1206.94271595
58079,1206.94267947
58080,1206.93310877
58081,1206.93310877
58082,1206.93296932
58083,1206.93142735
58084,1206.93141781
58085,1206.93145922
58086,1206.93348307
58087,1206.94254695
58088,1206.93793323
58089,1206.93795534
58090,1206.93795534
58091,1206.93840464
58092,1206.93840464
58093,1206.93840464
58094,1206.93845609
58095,1206.93845609
58096,1206.93845609
58097,1206.93652673
58098,1206.93652673
58099,1206.93655953
58100,1206.93665075
58101,1206.93665075
58102,1206.93665075
58103,1206.93665075
58104,1206.93665075
58105,1206.93708698
58106,1206.93749506
58107,1206.93749506
58108,1206.93749506
58109,1206.93749506
58110,1206.93749506
58111,1206.93773699
58112,1206.93772213
58113,1206.93771624
58114,1206.93771624
58115,1206.93820006
58116,1206.93820006
58117,1206.93825084
58118,1206.93824331
58119,1206.93824331
58120,1206.93824331
58121,1206.93821312
58122,1206.93952447
58123,1206.93952447
58124,1206.93952447
58125,1206.93975756
58126,1206.93980287
58127,1206.94254315
58128,1206.94254315
58129,1206.94251522
58130,1206.94251522
58131,1206.94251522
58132,1206.94252371
58133,1206.94252371
58134,1206.94465534
58135,1206.94465534
58136,1206.94394904
58137,1206.94447325
58138,1206.94395219
58139,1206.94395219
58140,1206.94395219
58141,1206.94400469
58142,1206.94400469
58143,1206.94432137
58144,1206.94432137
58145,1206.94432137
58146,1206.94432137
58147,1206.94432137
58148,1206.9443529
58149,1206.94441241
58150,1206.94427162
58151,1206.94427162
58152,1206.94463378
58153,1206.94450606
58154,1206.93979148
58155,1206.94242485
